1|30394|A|19083|23758|Marc-Olivier|Beaudry|6|D|1|0|0|0|0|0|0|1|0
2|30394|A|19645|25070|Vincent|Tremblay|8|D|0|0|0|0|0|0|0|1|0
3|30394|A|19737|24771|Maxime-Olivier|Drolet|9|LW|2|2|0|0|3|5|-1|0|0
4|30394|A|19671|25059|Mavrick|Rousseau-Hamel|11|C|1|1|0|0|0|0|-1|2|2
5|30394|A|19571|25053|Renaud|Poulin|16|RW|1|0|0|0|0|0|0|1|0
6|30394|A|18183|22274|Tristan|Roy|17|C|2|1|0|0|2|4|0|1|0
7|30394|A|18689|23090|Luke|Woodworth|19|C|4|3|0|1|7|13|+1|1|0
8|30394|A|19498|24585|Peter|Repcik|20|C|2|1|0|1|4|18|+1|1|0
9|30394|A|19698|24827|William|Dumont|24|LW|8|5|0|0|0|0|-1|0|0
10|30394|A|20589|26153|Yan|Gaudreau|27|D|1|0|0|0|0|0|+1|1|0
11|30394|A|19736|25090|Nino|Tomov|28|D|1|0|0|1|0|0|+1|3|0
12|30394|A|19084|23801|Loic|Goyette|29|LW|1|1|0|0|0|0|0|0|0
13|30394|A|19136|23895|Lukas|Landry|37|LW|4|3|1|0|0|0|+1|1|2
14|30394|A|18705|23119|Sam|Oliver|47|LW|6|1|0|1|1|1|+1|1|0
15|30394|A|19558|24669|Maxime|Lafond|57|C|2|2|0|0|2|5|0|1|0
16|30394|A|19078|23777|Matteo|Rotondi|71|D|1|0|0|0|0|0|0|1|0
17|30394|A|18699|23076|Justin|Côté|92|RW|3|1|1|0|0|0|+1|0|0
0|30395|H|19529|24683|Anthony|Paré|6|D|0|0|0|0|0|0|+2|1|0
1|30395|H|19154|23828|Olivier|Théberge|7|D|1|0|0|0|0|0|+1|0|4
2|30395|H|18759|23126|Mathis|Aguilar|8|D|3|1|0|0|0|0|0|2|0
3|30395|H|19079|23889|Maxime|Coursol|13|RW|7|5|1|2|0|1|+4|2|2
4|30395|H|19519|24623|Spencer|Gill|15|D|2|1|0|1|0|0|+3|2|0
5|30395|H|18260|22379|Mikaël|Denis|18|LW|1|1|0|1|4|9|+1|1|2
6|30395|H|19120|23809|Mathys|Laurent|21|D|1|0|0|0|0|0|+3|2|0
7|30395|H|19092|23838|Alexandre|Blais|22|C|0|0|0|1|5|7|+1|0|2
8|30395|H|19542|24660|Mathys|Dubé|24|C|0|0|0|0|1|7|0|1|0
9|30395|H|20531|26097|Lukas|Hes|25|LW|2|1|0|0|0|0|+1|0|0
10|30395|H|19738|25091|Jan|Sprynar|26|RW|1|1|0|2|0|0|0|0|2
11|30395|H|19562|24699|Dominic|Pilote|27|LW|4|3|2|0|0|0|+2|1|0
12|30395|H|19077|23778|Maël|St-Denis|37|C|0|0|0|1|22|34|+1|3|0
13|30395|H|18184|22256|Charle|Truchon|47|D|2|0|0|0|0|0|+1|1|2
14|30395|H|18225|22312|Julien|Béland|64|LW|5|4|3|0|0|0|+2|1|0
15|30395|H|19146|23807|Lyam|Jacques|86|LW|2|1|0|0|0|0|0|1|2
16|30395|H|19523|24625|Quinn|Kennedy|88|C|1|0|0|1|6|12|+2|1|0
17|30395|H|20177|25717|Tyson|Goguen|90|C|2|2|1|0|0|2|+1|1|0
0|30395|A|18685|23083|Pier-Olivier|Roy|5|D|4|0|0|0|0|0|-2|0|2
1|30395|A|19152|23773|Pierre-Marc|Minville|8|D|0|0|0|0|0|0|-3|1|0
2|30395|A|19110|24040|Justin|Larose|9|LW|5|4|2|1|0|0|0|1|0
3|30395|A|18867|23213|Raphaël|Blouin|11|LW|1|0|0|0|0|0|-3|2|0
4|30395|A|19162|23881|Eliott|Simard|12|RW|5|2|0|0|0|1|-3|1|0
5|30395|A|19656|24732|Nathaniel|Harvey|13|C|2|0|0|0|6|9|-1|0|0
6|30395|A|19245|24023|Samuel|Kingsley|18|D|2|0|0|0|0|0|-1|2|0
7|30395|A|19600|24737|Noah|Larochelle|22|RW|0|0|0|0|0|0|-1|3|0
8|30395|A|18176|22253|Maxime|Pellerin|23|RW|4|1|0|3|2|9|0|2|0
9|30395|A|19256|23436|Benjamin|Vigneault|25|D|1|0|0|0|0|0|-1|1|0
10|30395|A|19277|24001|Thomas|Gagnon|27|C|0|0|0|0|1|2|-2|0|0
11|30395|A|19142|23811|Maël|Lavigne|39|LW|1|1|1|0|10|14|-3|2|2
12|30395|A|19623|24725|Lucas|Fortin|72|D|2|1|0|0|0|0|-2|1|0
13|30395|A|18382|22376|Tommy|Cormier|78|C|3|3|0|2|6|22|-1|1|4
14|30395|A|19396|24345|Egor|Goriunov|82|LW|2|1|0|0|0|0|-1|4|0
15|30395|A|19385|24334|Nikita|Prishchepov|88|C|4|3|0|0|9|15|0|0|2
16|30395|A|18734|23101|Francesco|Iasenza|92|D|0|0|0|0|0|0|-1|0|2
17|30395|A|19962|25250|Emerick|Bussières|95|RW|1|0|0|0|0|0|-1|0|0
0|30396|H|19379|24328|Jakub|Hujer|7|C|1|1|0|0|12|32|0|0|0
1|30396|H|19253|23985|Olivier|Dubois|11|LW|4|4|1|1|0|0|+2|2|2
2|30396|H|19900|25158|Hugo|Marcil|13|D|2|0|0|1|0|0|+1|4|0
3|30396|H|19564|24632|Coen|Miller|17|LW|0|0|0|0|0|4|-1|0|0
4|30396|H|19574|24673|Vincent|Légaré|21|RW|0|0|0|0|0|0|-2|0|0
5|30396|H|18750|22412|Christophe|Rondeau|22|D|0|0|0|0|0|0|+1|6|0
6|30396|H|20140|23939|William|Arsenault|27|LW|0|0|0|0|0|0|-1|0|0
7|30396|H|19244|23972|Maxime|Côté|29|LW|2|1|0|0|0|0|-1|3|0
8|30396|H|20535|26101|Frantisek|Dej|32|C|2|0|0|1|0|0|+2|0|0
9|30396|H|19569|24659|Alexis|Doucet|39|RW|1|0|0|0|0|0|0|2|0
10|30396|H|19128|23785|Éloi|Bourdeau|49|D|3|1|0|0|0|0|+1|1|2
11|30396|H|18828|23160|Hugo|Primeau|71|C|3|3|0|0|1|2|0|1|0
12|30396|H|19299|24037|Jean-Félix|Lapointe|72|D|0|0|0|0|0|0|-2|1|2
13|30396|H|20176|25896|Louis-Alex|Tremblay|77|D|1|0|0|0|0|0|-2|1|0
14|30396|H|19188|23857|Tristan|Giroux|81|C|2|1|0|0|3|8|-1|0|0
15|30396|H|19686|24843|Mavrick|Lachance|86|C|4|3|1|0|6|15|+2|1|0
16|30396|H|19091|23762|Jesse|Carrière|93|D|0|0|0|0|0|0|+1|0|0
